"","date","tank","block","trt","order","sync","ones","mass_mg","doy","timetoemerge","cumulative_metas","cumulative_biom"
"686",2019-06-19,12,2,"same_low","same","low",1,170.2,170,65,8,1244.9
"687",2019-06-19,13,2,"early_low","early","low",1,181.6,170,65,3,507.484550345888
"688",2019-06-19,17,2,"same_high","same","high",1,157.3,170,65,4,711
"689",2019-06-19,17,2,"same_high","same","high",1,177.8,170,65,5,888.8
"690",2019-06-19,21,3,"same_med","same","med",1,135.5,170,65,16,2403.4
"691",2019-06-19,37,4,"early_high","early","high",1,229.5,170,65,23,4085.7
"692",2019-06-19,47,5,"same_low","same","low",1,222.1,170,65,16,2680
"693",2019-06-19,48,5,"early_med","early","med",1,230.2,170,65,26,5336.6
"694",2019-06-19,52,6,"early_high","early","high",1,228.4,170,65,21,3434.65365103766
"695",2019-06-19,52,6,"early_high","early","high",1,192.6,170,65,22,3627.25365103766
"696",2019-06-19,53,6,"early_med","early","med",1,232.4,170,65,25,4342.08455034589
"697",2019-06-19,53,6,"early_med","early","med",1,225.8,170,65,26,4567.88455034589
"698",2019-06-19,53,6,"early_med","early","med",1,279.5,170,65,27,4847.38455034589
"699",2019-06-19,53,6,"early_med","early","med",1,223.8,170,65,28,5071.18455034589
"700",2019-06-19,57,6,"same_low","same","low",1,193.8,170,65,20,3339.6
"701",2019-06-19,58,6,"same_med","same","med",1,183.4,170,65,9,1470
"702",2019-06-20,3,1,"early_low","early","low",1,239,171,66,28,5311.68455034589
"703",2019-06-20,9,1,"late_low","late","low",1,170.3,171,66,4,713.7
"704",2019-06-20,10,1,"cont_high","cont","high",1,170.9,171,66,6,947.9
"705",2019-06-20,12,2,"same_low","same","low",1,195.8,171,66,9,1440.7
"706",2019-06-20,14,2,"same_med","same","med",1,169.7,171,66,2,302.6
"707",2019-06-20,24,3,"early_med","early","med",1,181.2,171,66,22,3376.1
"708",2019-06-20,25,3,"same_low","same","low",1,282.3,171,66,18,3120.2
"709",2019-06-20,36,4,"late_high","late","high",1,187.6,171,66,4,618.8
"710",2019-06-20,36,4,"late_high","late","high",1,189.5,171,66,5,808.3
"711",2019-06-20,37,4,"early_high","early","high",1,224,171,66,24,4309.7
"712",2019-06-20,39,4,"late_med","late","med",1,183.4,171,66,3,566.3
"713",2019-06-20,42,5,"early_low","early","low",1,242.4,171,66,26,5073.2
"714",2019-06-20,47,5,"same_low","same","low",1,263.2,171,66,17,2943.2
"715",2019-06-20,48,5,"early_med","early","med",1,260.7,171,66,27,5597.3
"716",2019-06-20,54,6,"same_high","same","high",1,159,171,66,3,497
"717",2019-06-20,56,6,"late_high","late","high",1,218.7,171,66,2,443
"718",2019-06-21,2,1,"early_med","early","med",1,187.3,172,67,16,2604.36910069178
"719",2019-06-21,6,1,"same_low","same","low",1,171.8,172,67,7,1048.4
"720",2019-06-21,15,2,"early_high","early","high",1,181.4,172,67,9,1602.36910069178
"721",2019-06-21,20,2,"cont_med","cont","med",1,245,172,67,27,5296.56910069178
"722",2019-06-21,21,3,"same_med","same","med",1,210.7,172,67,17,2614.1
"723",2019-06-21,25,3,"same_low","same","low",1,284.6,172,67,19,3404.8
"724",2019-06-21,26,3,"early_high","early","high",1,228.5,172,67,26,4731.78455034589
"725",2019-06-21,32,4,"same_low","same","low",1,211.5,172,67,14,2412.5
"726",2019-06-21,33,4,"early_low","early","low",1,265.3,172,67,22,3905.06910069178
"727",2019-06-21,36,4,"late_high","late","high",1,166.4,172,67,6,974.7
"728",2019-06-21,37,4,"early_high","early","high",1,237.7,172,67,25,4547.4
"729",2019-06-21,37,4,"early_high","early","high",1,290.1,172,67,26,4837.5
"730",2019-06-21,39,4,"late_med","late","med",1,187.4,172,67,4,753.7
"731",2019-06-21,40,4,"cont_high","cont","high",1,346.3,172,67,35,6222.16095311299
"732",2019-06-21,47,5,"same_low","same","low",1,208.6,172,67,18,3151.8
"733",2019-06-21,47,5,"same_low","same","low",1,223.8,172,67,19,3375.6
"734",2019-06-21,50,5,"cont_med","cont","med",1,270.4,172,67,27,5101.16910069178
"735",2019-06-21,50,5,"cont_med","cont","med",1,237.7,172,67,28,5338.86910069178
"736",2019-06-21,51,6,"late_med","late","med",1,166.4,172,67,12,2180.8
"737",2019-06-21,51,6,"late_med","late","med",1,217,172,67,13,2397.8
"738",2019-06-21,53,6,"early_med","early","med",1,230.3,172,67,29,5301.48455034589
"739",2019-06-21,54,6,"same_high","same","high",1,218.2,172,67,4,715.2
"740",2019-06-21,56,6,"late_high","late","high",1,223.4,172,67,3,666.4
"741",2019-06-21,57,6,"same_low","same","low",1,204.4,172,67,21,3544
"742",2019-06-21,57,6,"same_low","same","low",1,175.6,172,67,22,3719.6
"743",2019-06-22,2,1,"early_med","early","med",1,160.7,173,68,17,2765.06910069178
"744",2019-06-22,4,1,"same_high","same","high",1,150.2,173,68,1,150.2
"745",2019-06-22,9,1,"late_low","late","low",1,131.9,173,68,5,845.6
"746",2019-06-22,11,2,"early_med","early","med",1,146.2,173,68,9,1229.5
"747",2019-06-22,12,2,"same_low","same","low",1,153.1,173,68,10,1593.8
"748",2019-06-22,17,2,"same_high","same","high",1,177.2,173,68,6,1066
"749",2019-06-22,24,3,"early_med","early","med",1,184.1,173,68,23,3560.2
"750",2019-06-22,24,3,"early_med","early","med",1,184.2,173,68,24,3744.4
"751",2019-06-22,28,3,"late_high","late","high",1,176.8,173,68,1,176.8
"752",2019-06-22,38,4,"early_med","early","med",1,261.4,173,68,28,4807.18455034589
"753",2019-06-22,38,4,"early_med","early","med",1,186.8,173,68,29,4993.98455034589
"754",2019-06-22,41,5,"late_high","late","high",1,139.8,173,68,1,139.8
"755",2019-06-22,43,5,"same_med","same","med",1,184.5,173,68,11,1620.18455034589
"756",2019-06-22,53,6,"early_med","early","med",1,194.5,173,68,30,5495.98455034589
"757",2019-06-23,1,1,"early_high","early","high",1,135.1,174,69,10,1612.26910069178
"758",2019-06-23,2,1,"early_med","early","med",1,188.3,174,69,18,2953.36910069178
"759",2019-06-23,7,1,"late_high","late","high",1,144.7,174,69,1,144.7
"760",2019-06-23,10,1,"cont_high","cont","high",1,190.7,174,69,7,1138.6
"761",2019-06-23,11,2,"early_med","early","med",1,167.2,174,69,10,1396.7
"762",2019-06-23,20,2,"cont_med","cont","med",1,189.5,174,69,28,5486.06910069178
"763",2019-06-23,35,4,"same_med","same","med",1,176.7,174,69,16,2598.66910069178
"764",2019-06-23,36,4,"late_high","late","high",1,171.9,174,69,7,1146.6
"765",2019-06-23,37,4,"early_high","early","high",1,230.5,174,69,27,5068
"766",2019-06-23,39,4,"late_med","late","med",1,197.7,174,69,5,951.4
"767",2019-06-23,39,4,"late_med","late","med",1,233.2,174,69,6,1184.6
"768",2019-06-23,42,5,"early_low","early","low",1,209.2,174,69,27,5282.4
"769",2019-06-23,45,5,"late_low","late","low",1,177.1,174,69,9,1466
"770",2019-06-23,47,5,"same_low","same","low",1,166.7,174,69,20,3542.3
"771",2019-06-23,53,6,"early_med","early","med",1,215.7,174,69,31,5711.68455034589
"772",2019-06-23,56,6,"late_high","late","high",1,208.5,174,69,4,874.9
"773",2019-06-23,56,6,"late_high","late","high",1,217.4,174,69,5,1092.3
"774",2019-06-24,1,1,"early_high","early","high",1,NA,175,70,11,1804.25365103766
"775",2019-06-24,2,1,"early_med","early","med",1,NA,175,70,19,3145.35365103766
"776",2019-06-24,10,1,"cont_high","cont","high",1,NA,175,70,8,1330.58455034589
"777",2019-06-24,20,2,"cont_med","cont","med",1,NA,175,70,29,5678.05365103766
"778",2019-06-24,24,3,"early_med","early","med",1,NA,175,70,25,3936.38455034589
"779",2019-06-24,33,4,"early_low","early","low",1,NA,175,70,23,4097.05365103766
"780",2019-06-24,43,5,"same_med","same","med",1,NA,175,70,12,1812.16910069178
"781",2019-06-24,50,5,"cont_med","cont","med",1,NA,175,70,29,5530.85365103766
"782",2019-06-24,51,6,"late_med","late","med",1,222.9,175,70,14,2620.7
"783",2019-06-24,54,6,"same_high","same","high",1,138.7,175,70,5,853.9
"784",2019-06-24,57,6,"same_low","same","low",1,178.5,175,70,23,3898.1
"785",2019-06-24,58,6,"same_med","same","med",1,162.6,175,70,10,1632.6
"786",2019-06-25,11,2,"early_med","early","med",1,151.2,176,71,11,1547.9
"787",2019-06-25,13,2,"early_low","early","low",1,152.7,176,71,4,660.184550345888
"788",2019-06-25,14,2,"same_med","same","med",1,138.4,176,71,3,441
"789",2019-06-25,17,2,"same_high","same","high",1,151.2,176,71,7,1217.2
"790",2019-06-25,20,2,"cont_med","cont","med",1,285.6,176,71,30,5963.65365103766
"791",2019-06-25,26,3,"early_high","early","high",1,212,176,71,27,4943.78455034589
"792",2019-06-25,33,4,"early_low","early","low",1,234,176,71,24,4331.05365103766
"793",2019-06-25,35,4,"same_med","same","med",1,259.5,176,71,17,2858.16910069178
"794",2019-06-25,35,4,"same_med","same","med",1,243.6,176,71,18,3101.76910069178
"795",2019-06-25,55,6,"early_low","early","low",1,199.2,176,71,21,3898.78455034589
"796",2019-06-25,57,6,"same_low","same","low",1,NA,176,71,24,4090.08455034589
"797",2019-06-25,58,6,"same_med","same","med",1,198.6,176,71,11,1831.2
"798",2019-06-26,1,1,"early_high","early","high",1,152.6,177,72,12,1956.85365103766
"799",2019-06-26,5,1,"same_med","same","med",1,195.8,177,72,7,1090.5
"800",2019-06-26,6,1,"same_low","same","low",1,198.6,177,72,8,1247
"801",2019-06-26,10,1,"cont_high","cont","high",1,148.1,177,72,9,1478.68455034589
"802",2019-06-26,10,1,"cont_high","cont","high",1,148.1,177,72,10,1626.78455034589
"803",2019-06-26,14,2,"same_med","same","med",1,173.6,177,72,4,614.6
"804",2019-06-26,18,2,"late_high","late","high",1,174.2,177,72,1,174.2
"805",2019-06-26,26,3,"early_high","early","high",1,234.3,177,72,28,5178.08455034589
"806",2019-06-26,32,4,"same_low","same","low",1,162.2,177,72,15,2574.7
"807",2019-06-26,33,4,"early_low","early","low",1,241.7,177,72,25,4572.75365103766
"808",2019-06-26,35,4,"same_med","same","med",1,175,177,72,19,3276.76910069178
"809",2019-06-26,37,4,"early_high","early","high",1,216.5,177,72,28,5284.5
"810",2019-06-26,43,5,"same_med","same","med",1,177.7,177,72,13,1989.86910069178
"811",2019-06-26,44,5,"same_high","same","high",1,169.3,177,72,6,912.1
"812",2019-06-26,44,5,"same_high","same","high",1,178.8,177,72,7,1090.9
"813",2019-06-26,44,5,"same_high","same","high",1,166.6,177,72,8,1257.5
"814",2019-06-26,47,5,"same_low","same","low",1,172.9,177,72,21,3715.2
"815",2019-06-26,48,5,"early_med","early","med",1,207.1,177,72,28,5804.4
"816",2019-06-26,50,5,"cont_med","cont","med",1,220.3,177,72,30,5751.15365103766
"817",2019-06-26,51,6,"late_med","late","med",1,202.7,177,72,15,2823.4
"818",2019-06-26,58,6,"same_med","same","med",1,188.1,177,72,12,2019.3
"819",2019-06-26,58,6,"same_med","same","med",1,219.8,177,72,13,2239.1
"820",2019-06-27,2,1,"early_med","early","med",1,155.5,178,73,20,3300.85365103766
"821",2019-06-27,3,1,"early_low","early","low",1,324.9,178,73,29,5636.58455034589
"822",2019-06-27,5,1,"same_med","same","med",1,192.4,178,73,8,1282.9
"823",2019-06-27,5,1,"same_med","same","med",1,139.7,178,73,9,1422.6
"824",2019-06-27,7,1,"late_high","late","high",1,122.2,178,73,2,266.9
"825",2019-06-27,9,1,"late_low","late","low",1,141,178,73,6,986.6
"826",2019-06-27,12,2,"same_low","same","low",1,165.6,178,73,11,1759.4
"827",2019-06-27,17,2,"same_high","same","high",1,161.7,178,73,8,1378.9
"828",2019-06-27,24,3,"early_med","early","med",1,221.6,178,73,26,4157.98455034589
"829",2019-06-27,24,3,"early_med","early","med",1,192.8,178,73,27,4350.78455034589
"830",2019-06-27,24,3,"early_med","early","med",1,179.1,178,73,28,4529.88455034589
"831",2019-06-27,34,4,"same_high","same","high",1,192,178,73,2,322.7
"832",2019-06-27,36,4,"late_high","late","high",1,152.5,178,73,8,1299.1
"833",2019-06-27,37,4,"early_high","early","high",1,NA,178,73,29,5476.48455034589
"834",2019-06-27,43,5,"same_med","same","med",1,204,178,73,14,2193.86910069178
"835",2019-06-27,56,6,"late_high","late","high",1,176.8,178,73,6,1269.1
"836",2019-06-27,58,6,"same_med","same","med",1,209.2,178,73,14,2448.3
"837",2019-06-27,58,6,"same_med","same","med",1,160,178,73,15,2608.3
"838",2019-06-28,2,1,"early_med","early","med",1,145.3,179,74,21,3446.15365103766
"839",2019-06-28,2,1,"early_med","early","med",1,190.6,179,74,22,3636.75365103766
"840",2019-06-28,5,1,"same_med","same","med",1,160,179,74,10,1582.6
"841",2019-06-28,11,2,"early_med","early","med",1,NA,179,74,12,1739.88455034589
"842",2019-06-28,12,2,"same_low","same","low",1,223.8,179,74,12,1983.2
"843",2019-06-28,13,2,"early_low","early","low",1,166.2,179,74,5,826.384550345888
"844",2019-06-28,13,2,"early_low","early","low",1,184.3,179,74,6,1010.68455034589
"845",2019-06-28,16,2,"late_med","late","med",1,172,179,74,1,172
"846",2019-06-28,25,3,"same_low","same","low",1,222.4,179,74,20,3627.2
"847",2019-06-28,26,3,"early_high","early","high",1,312.6,179,74,29,5490.68455034589
"848",2019-06-28,36,4,"late_high","late","high",1,174.6,179,74,9,1473.7
"849",2019-06-28,43,5,"same_med","same","med",1,237.2,179,74,15,2431.06910069178
"850",2019-06-28,45,5,"late_low","late","low",1,155,179,74,10,1621
"851",2019-06-28,52,6,"early_high","early","high",1,190.7,179,74,23,3817.95365103766
"852",2019-06-28,53,6,"early_med","early","med",1,283.8,179,74,32,5995.48455034589
"853",2019-06-28,54,6,"same_high","same","high",1,177,179,74,6,1030.9
"854",2019-06-28,54,6,"same_high","same","high",1,159.2,179,74,7,1190.1
"855",2019-06-28,54,6,"same_high","same","high",1,180,179,74,8,1370.1
"856",2019-06-29,6,1,"same_low","same","low",1,178.2,180,75,9,1425.2
"857",2019-06-29,12,2,"same_low","same","low",1,211.9,180,75,13,2195.1
"858",2019-06-29,13,2,"early_low","early","low",1,198,180,75,7,1208.68455034589
"859",2019-06-29,17,2,"same_high","same","high",1,201.9,180,75,9,1580.8
"860",2019-06-29,20,2,"cont_med","cont","med",1,236,180,75,31,6199.65365103766
"861",2019-06-29,32,4,"same_low","same","low",1,178.6,180,75,16,2753.3
"862",2019-06-29,32,4,"same_low","same","low",1,181.5,180,75,17,2934.8
"863",2019-06-29,35,4,"same_med","same","med",1,191,180,75,20,3467.76910069178
"864",2019-06-29,37,4,"early_high","early","high",1,272.2,180,75,30,5748.68455034589
"865",2019-06-29,39,4,"late_med","late","med",1,218.1,180,75,7,1402.7
"866",2019-06-29,44,5,"same_high","same","high",1,149.9,180,75,9,1407.4
"867",2019-06-29,45,5,"late_low","late","low",1,157.7,180,75,11,1778.7
"868",2019-06-29,54,6,"same_high","same","high",1,NA,180,75,9,1562.08455034589
"869",2019-06-29,56,6,"late_high","late","high",1,214.4,180,75,7,1483.5
"870",2019-06-30,2,1,"early_med","early","med",1,196.4,181,76,23,3833.15365103766
"871",2019-06-30,2,1,"early_med","early","med",1,183.2,181,76,24,4016.35365103766
"872",2019-06-30,5,1,"same_med","same","med",1,172.8,181,76,11,1755.4
"873",2019-06-30,6,1,"same_low","same","low",1,155.3,181,76,10,1580.5
"874",2019-06-30,12,2,"same_low","same","low",1,234.1,181,76,14,2429.2
"875",2019-06-30,20,2,"cont_med","cont","med",1,254.7,181,76,32,6454.35365103766
"876",2019-06-30,32,4,"same_low","same","low",1,192,181,76,18,3126.8
"877",2019-06-30,35,4,"same_med","same","med",1,197.8,181,76,21,3665.56910069178
"878",2019-06-30,37,4,"early_high","early","high",1,304.6,181,76,31,6053.28455034589
"879",2019-06-30,37,4,"early_high","early","high",1,236.8,181,76,32,6290.08455034589
"880",2019-06-30,42,5,"early_low","early","low",1,210.6,181,76,28,5493
"881",2019-06-30,47,5,"same_low","same","low",1,NA,181,76,22,3907.18455034589
"882",2019-06-30,53,6,"early_med","early","med",1,259,181,76,33,6254.48455034589
"883",2019-06-30,56,6,"late_high","late","high",1,210.7,181,76,8,1694.2
"884",2019-06-30,57,6,"same_low","same","low",1,264.5,181,76,25,4354.58455034589
"885",2019-07-01,2,1,"early_med","early","med",1,163.5,182,77,25,4179.85365103766
"886",2019-07-01,5,1,"same_med","same","med",1,168.1,182,77,12,1923.5
"887",2019-07-01,5,1,"same_med","same","med",1,245.6,182,77,13,2169.1
"888",2019-07-01,6,1,"same_low","same","low",1,126.5,182,77,11,1707
"889",2019-07-01,10,1,"cont_high","cont","high",1,193.3,182,77,11,1820.08455034589
"890",2019-07-01,12,2,"same_low","same","low",1,210.5,182,77,15,2639.7
"891",2019-07-01,13,2,"early_low","early","low",1,206.6,182,77,8,1415.28455034589
"892",2019-07-01,14,2,"same_med","same","med",1,179.4,182,77,5,794
"893",2019-07-01,19,2,"late_low","late","low",1,149.8,182,77,1,149.8
"894",2019-07-01,24,3,"early_med","early","med",1,213,182,77,29,4742.88455034589
"895",2019-07-01,25,3,"same_low","same","low",1,204.2,182,77,21,3831.4
"896",2019-07-01,37,4,"early_high","early","high",1,245.1,182,77,33,6535.18455034589
"897",2019-07-01,51,6,"late_med","late","med",1,NA,182,77,16,3015.38455034589
"898",2019-07-01,54,6,"same_high","same","high",1,NA,182,77,10,1754.06910069178
"899",2019-07-02,1,1,"early_high","early","high",1,176.4,183,78,13,2133.25365103766
"900",2019-07-02,7,1,"late_high","late","high",1,154.8,183,78,3,421.7
"901",2019-07-02,11,2,"early_med","early","med",1,194.8,183,78,13,1934.68455034589
"902",2019-07-02,19,2,"late_low","late","low",1,149.5,183,78,2,299.3
"903",2019-07-02,31,4,"late_low","late","low",1,124.5,183,78,4,509
"904",2019-07-02,37,4,"early_high","early","high",1,260.4,183,78,34,6795.58455034589
"905",2019-07-02,44,5,"same_high","same","high",1,169,183,78,10,1576.4
"906",2019-07-02,45,5,"late_low","late","low",1,220.1,183,78,12,1998.8
"907",2019-06-30,52,6,"early_high","early","high",1,NA,181,76,24,4009.93820138355
"908",2019-07-03,6,1,"same_low","same","low",1,180.1,184,79,12,1887.1
"909",2019-07-03,8,1,"late_med","late","med",1,154.8,184,79,1,154.8
"910",2019-07-03,18,2,"late_high","late","high",1,NA,184,79,2,366.184550345888
"911",2019-07-03,39,4,"late_med","late","med",1,217.6,184,79,8,1620.3
"912",2019-07-03,43,5,"same_med","same","med",1,228.1,184,79,16,2659.16910069178
"913",2019-07-03,51,6,"late_med","late","med",1,231.9,184,79,17,3247.28455034589
"914",2019-07-05,2,1,"early_med","early","med",1,149.7,186,81,26,4329.55365103766
"915",2019-07-05,2,1,"early_med","early","med",1,145.5,186,81,27,4475.05365103766
"916",2019-07-05,6,1,"same_low","same","low",1,190.9,186,81,13,2078
"917",2019-07-05,12,2,"same_low","same","low",1,223.3,186,81,16,2863
"918",2019-07-05,13,2,"early_low","early","low",1,182.5,186,81,9,1597.78455034589
"919",2019-07-05,13,2,"early_low","early","low",1,189.8,186,81,10,1787.58455034589
"920",2019-07-05,14,2,"same_med","same","med",1,196.3,186,81,6,990.3
"921",2019-07-05,19,2,"late_low","late","low",1,149.1,186,81,3,448.4
"922",2019-07-05,25,3,"same_low","same","low",1,158.5,186,81,22,3989.9
"923",2019-07-05,32,4,"same_low","same","low",1,156.5,186,81,19,3283.3
"924",2019-07-05,34,4,"same_high","same","high",1,183,186,81,3,505.7
"925",2019-07-05,35,4,"same_med","same","med",1,161.1,186,81,22,3826.66910069178
"926",2019-07-05,39,4,"late_med","late","med",1,209,186,81,9,1829.3
"927",2019-07-05,39,4,"late_med","late","med",1,201.3,186,81,10,2030.6
"928",2019-07-05,39,4,"late_med","late","med",1,232.8,186,81,11,2263.4
"929",2019-07-05,43,5,"same_med","same","med",1,227.5,186,81,17,2886.66910069178
"930",2019-07-05,45,5,"late_low","late","low",1,209.3,186,81,13,2208.1
"931",2019-07-05,45,5,"late_low","late","low",1,189.4,186,81,14,2397.5
"932",2019-07-05,49,5,"late_med","late","med",1,158.9,186,81,1,158.9
"933",2019-07-05,56,6,"late_high","late","high",1,272.8,186,81,9,1967
"934",2019-07-05,57,6,"same_low","same","low",1,222.5,186,81,26,4577.08455034589
"935",2019-07-06,14,2,"same_med","same","med",1,NA,187,82,7,1182.28455034589
"936",2019-07-06,18,2,"late_high","late","high",1,178,187,82,3,544.184550345888
"937",2019-07-06,18,2,"late_high","late","high",1,176.4,187,82,4,720.584550345888
"938",2019-07-07,2,1,"early_med","early","med",1,151.5,188,83,28,4626.55365103766
"939",2019-07-07,6,1,"same_low","same","low",1,215.9,188,83,14,2293.9
"940",2019-07-07,18,2,"late_high","late","high",1,158.8,188,83,5,879.384550345888
"941",2019-07-07,25,3,"same_low","same","low",1,184.9,188,83,23,4174.8
"942",2019-07-07,39,4,"late_med","late","med",1,229.3,188,83,12,2492.7
"943",2019-07-07,43,5,"same_med","same","med",1,224.5,188,83,18,3111.16910069178
"944",2019-07-07,44,5,"same_high","same","high",1,197.5,188,83,11,1773.9
"945",2019-07-07,45,5,"late_low","late","low",1,199.5,188,83,15,2597
"946",2019-07-07,54,6,"same_high","same","high",1,148.1,188,83,11,1902.16910069178
"947",2019-07-07,55,6,"early_low","early","low",1,278.5,188,83,22,4177.28455034589
"948",2019-07-07,56,6,"late_high","late","high",1,298.1,188,83,10,2265.1
"949",2019-07-07,56,6,"late_high","late","high",1,187.2,188,83,11,2452.3
"950",2019-07-07,56,6,"late_high","late","high",1,206.5,188,83,12,2658.8
"951",2019-07-08,2,1,"early_med","early","med",1,188.6,189,84,29,4815.15365103766
"952",2019-07-08,5,1,"same_med","same","med",1,215.4,189,84,14,2384.5
"953",2019-07-08,11,2,"early_med","early","med",1,198.6,189,84,14,2133.28455034589
"954",2019-07-08,11,2,"early_med","early","med",1,158.3,189,84,15,2291.58455034589
"955",2019-07-08,11,2,"early_med","early","med",1,213.4,189,84,16,2504.98455034589
"956",2019-07-08,11,2,"early_med","early","med",1,211.3,189,84,17,2716.28455034589
"957",2019-07-08,13,2,"early_low","early","low",1,207.2,189,84,11,1994.78455034589
"958",2019-07-08,13,2,"early_low","early","low",1,197.9,189,84,12,2192.68455034589
"959",2019-07-08,14,2,"same_med","same","med",1,154.6,189,84,8,1336.88455034589
"960",2019-07-08,16,2,"late_med","late","med",1,120.3,189,84,2,292.3
"961",2019-07-08,17,2,"same_high","same","high",1,225.2,189,84,10,1806
"962",2019-07-08,38,4,"early_med","early","med",1,166.6,189,84,30,5160.58455034589
"963",2019-07-08,39,4,"late_med","late","med",1,226.5,189,84,13,2719.2
"964",2019-07-08,43,5,"same_med","same","med",1,227.7,189,84,19,3338.86910069178
"965",2019-07-08,53,6,"early_med","early","med",1,206.9,189,84,34,6461.38455034589
"966",2019-07-08,56,6,"late_high","late","high",1,225.9,189,84,13,2884.7
"967",2019-07-09,10,1,"cont_high","cont","high",1,213.6,190,85,12,2033.68455034589
"968",2019-07-09,11,2,"early_med","early","med",1,207.9,190,85,18,2924.18455034589
"969",2019-07-09,13,2,"early_low","early","low",1,198.8,190,85,13,2391.48455034589
"970",2019-07-09,13,2,"early_low","early","low",1,253.9,190,85,14,2645.38455034589
"971",2019-07-09,14,2,"same_med","same","med",1,199.9,190,85,9,1536.78455034589
"972",2019-07-09,17,2,"same_high","same","high",1,127.2,190,85,11,1933.2
"973",2019-07-09,19,2,"late_low","late","low",1,220.5,190,85,4,668.9
"974",2019-07-09,23,3,"late_low","late","low",1,214.8,190,85,6,890.5
"975",2019-07-09,24,3,"early_med","early","med",1,198.2,190,85,30,4941.08455034589
"976",2019-07-09,38,4,"early_med","early","med",1,232.4,190,85,31,5392.98455034589
"977",2019-07-09,39,4,"late_med","late","med",1,251.8,190,85,14,2971
"978",2019-07-09,39,4,"late_med","late","med",1,263.3,190,85,15,3234.3
"979",2019-07-09,39,4,"late_med","late","med",1,255.2,190,85,16,3489.5
"980",2019-07-09,43,5,"same_med","same","med",1,247.4,190,85,20,3586.26910069178
"981",2019-07-09,43,5,"same_med","same","med",1,312,190,85,21,3898.26910069178
"982",2019-07-09,43,5,"same_med","same","med",1,222.7,190,85,22,4120.96910069178
"983",2019-07-09,43,5,"same_med","same","med",1,212,190,85,23,4332.96910069178
"984",2019-07-09,53,6,"early_med","early","med",1,181.1,190,85,35,6642.48455034589
"985",2019-07-09,54,6,"same_high","same","high",1,225.6,190,85,12,2127.76910069178
"986",2019-07-09,56,6,"late_high","late","high",1,209,190,85,14,3093.7
"987",2019-07-09,58,6,"same_med","same","med",1,143.2,190,85,16,2751.5
"988",2019-07-10,5,1,"same_med","same","med",1,190.3,191,86,15,2574.8
"989",2019-07-10,12,2,"same_low","same","low",1,201.4,191,86,17,3064.4
"990",2019-07-10,16,2,"late_med","late","med",1,175.9,191,86,3,468.2
"991",2019-07-10,23,3,"late_low","late","low",1,199.4,191,86,7,1089.9
"992",2019-07-10,32,4,"same_low","same","low",1,203.2,191,86,20,3486.5
"993",2019-07-10,35,4,"same_med","same","med",1,NA,191,86,23,4018.65365103766
"994",2019-07-10,35,4,"same_med","same","med",1,229.4,191,86,24,4248.05365103766
"995",2019-07-10,39,4,"late_med","late","med",1,192.5,191,86,17,3682
"996",2019-07-10,39,4,"late_med","late","med",1,220.8,191,86,18,3902.8
"997",2019-07-10,39,4,"late_med","late","med",1,238.8,191,86,19,4141.6
"998",2019-07-10,44,5,"same_high","same","high",1,NA,191,86,12,1965.88455034589
"999",2019-07-10,45,5,"late_low","late","low",1,158.3,191,86,16,2755.3
"1000",2019-07-10,46,5,"early_high","early","high",1,172.5,191,86,28,4887.08455034589
"1001",2019-07-10,51,6,"late_med","late","med",1,141.1,191,86,18,3388.38455034589
"1002",2019-07-10,54,6,"same_high","same","high",1,187.1,191,86,13,2314.86910069178
"1003",2019-07-11,6,1,"same_low","same","low",1,206.6,192,87,15,2500.5
"1004",2019-07-11,8,1,"late_med","late","med",1,175.6,192,87,2,330.4
"1005",2019-07-11,9,1,"late_low","late","low",1,144.8,192,87,7,1131.4
"1006",2019-07-11,14,2,"same_med","same","med",1,196.4,192,87,10,1733.18455034589
"1007",2019-07-11,24,3,"early_med","early","med",1,196.3,192,87,31,5137.38455034589
"1008",2019-07-11,38,4,"early_med","early","med",1,216.5,192,87,32,5609.48455034589
"1009",2019-07-11,39,4,"late_med","late","med",1,181.8,192,87,20,4323.4
"1010",2019-07-11,39,4,"late_med","late","med",1,225,192,87,21,4548.4
"1011",2019-07-11,45,5,"late_low","late","low",1,180.4,192,87,17,2935.7
"1012",2019-07-11,45,5,"late_low","late","low",1,214.1,192,87,18,3149.8
"1013",2019-07-11,54,6,"same_high","same","high",1,209.2,192,87,14,2524.06910069178
"1014",2019-07-11,56,6,"late_high","late","high",1,251.5,192,87,15,3345.2
"1015",2019-07-11,57,6,"same_low","same","low",1,170.9,192,87,27,4747.98455034589
"1016",2019-07-12,1,1,"early_high","early","high",1,179.2,193,88,14,2312.45365103766
"1017",2019-07-12,5,1,"same_med","same","med",1,175.4,193,88,16,2750.2
"1018",2019-07-12,5,1,"same_med","same","med",1,194.2,193,88,17,2944.4
"1019",2019-07-12,10,1,"cont_high","cont","high",1,155.1,193,88,13,2188.78455034589
"1020",2019-07-12,11,2,"early_med","early","med",1,158.8,193,88,19,3082.98455034589
"1021",2019-07-12,12,2,"same_low","same","low",1,234,193,88,18,3298.4
"1022",2019-07-12,13,2,"early_low","early","low",1,216.3,193,88,15,2861.68455034589
"1023",2019-07-12,13,2,"early_low","early","low",1,230.9,193,88,16,3092.58455034589
"1024",2019-07-12,13,2,"early_low","early","low",1,226,193,88,17,3318.58455034589
"1025",2019-07-12,16,2,"late_med","late","med",1,169.7,193,88,4,637.9
